Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,141819,6107,PL 675/2020,Suspende retroativamente e impede novas inscrições nos cadastros de empresas de análises e informações para decisões de crédito enquanto vigente a calamidade pública decorrente da pandemia da Covid-19.,"Votação da Emenda nº 21 - PLEN (Substitutivo) ao Projeto de Lei nº 675, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141819/votacoes#votacao_6107,Defesa do consumidor,,,2020-05-12,2020-05-05,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141819
LIBERADO,141815,6108,PL 1409/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar a adoção de medidas imediatas que preservem a saúde e a vida de todos os profissionais considerados essenciais ao controle de doenças e à manutenção da ordem pública, durante a emergência de saúde pública decorrente do coronavírus responsável pelo surto de 2019.","Votação da Emenda nº 33 - PLEN (Substitutivo) ao Projeto de Lei nº 1409, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141815/votacoes#votacao_6108,Saúde,,,2020-05-12,2020-05-05,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141815
LIBERADO,141816,6109,PL 1079/2020,"Altera a Lei nº 10.260, de 12 de julho de 2001, para suspender temporariamente as obrigações financeiras dos estudantes beneficiários do Fundo de Financiamento Estudantil (Fies) por 60 (sessenta) dias, contados da data de publicação desta Lei, prorrogáveis por igual prazo pelo Poder Executivo.","Votação da Emenda nº 16 - PLEN (Substitutivo) ao Projeto de Lei nº 1079, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141816/votacoes#votacao_6109,Educação,,,2020-05-12,2020-05-05,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141816
LIBERADO,140100,6106,MPV 909/2019,"Extingue o fundo formado pelas reservas monetárias de que trata o art. 12 da Lei nº 5.143, de 20 de outubro de 1966, e dá outras providências.","Votação do Projeto de Lei de Conversão nº 10, de 2020, e Pressupostos de Relevância e Urgência da MPV 909/2019.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140100/votacoes#votacao_6106,Política econômica e sistema financeiro,,,2020-05-13,2019-12-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140100
LIBERADO,140385,6110,MPV 915/2019,Aprimora os procedimentos de gestão e alienação dos imóveis da União.,"Votação do PLV 9/2020 e Pressupostos de Relevância e Urgência da MPV 915/2019, ressalvados os destaques.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140385/votacoes#votacao_6110,Administração pública: órgãos públicos,,,2020-05-19,2019-12-30,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140385
LIBERADO,140385,6111,MPV 915/2019,Aprimora os procedimentos de gestão e alienação dos imóveis da União.,"Votação da Emenda nº 66 à Medida Provisória nº 915, de 2019, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140385/votacoes#votacao_6111,Administração pública: órgãos públicos,,,2020-05-19,2019-12-30,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140385
SIM,140385,6112,MPV 915/2019,Aprimora os procedimentos de gestão e alienação dos imóveis da União.,"Votação da Emenda nº 90 à Medida Provisória nº 915, de 2019, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140385/votacoes#votacao_6112,Administração pública: órgãos públicos,,,2020-05-19,2019-12-30,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140385
LIBERADO,141962,6113,PL 1179/2020 (Substitutivo-CD),"Institui normas de caráter transitório e emergencial para a regulação de relações jurídicas de direito privado em virtude da pandemia da Covid-19; e altera a Lei nº 13.709, de 14 de agosto de 2018.","Votação do art. 18 do Substitutivo da Câmara dos Deputados ao Projeto de Lei nº 1.179, de 2020, destacado.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141962/votacoes#votacao_6113,Direito civil e processual civil,,,2020-05-19,2020-05-19,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141962
LIBERADO,141354,6114,PL 1277/2020,"Inclui § 1º-A ao art. 44 da Lei nº 9.394, de 20 de dezembro de 1996, para prever a prorrogação automática de prazos para provas, exames e demais atividade para acesso ao ensino superior em caso de reconhecimento de estado de calamidade pelo Congresso Nacional ou de comprometimento do regular funcionamento das instituições de ensino do país.","Votação do Projeto de Lei nº 1277, de 2020, nos termos do Parecer, ressalvados os destaques.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141354/votacoes#votacao_6114,Educação,,,2020-05-19,2020-04-01,Daniella Ribeiro PP / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/141354
LIBERADO,141354,6115,PL 1277/2020,"Inclui § 1º-A ao art. 44 da Lei nº 9.394, de 20 de dezembro de 1996, para prever a prorrogação automática de prazos para provas, exames e demais atividade para acesso ao ensino superior em caso de reconhecimento de estado de calamidade pelo Congresso Nacional ou de comprometimento do regular funcionamento das instituições de ensino do país.","Votação da Emenda nº 12 - PLEN ao Projeto de Lei nº 1277, de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141354/votacoes#votacao_6115,Educação,,,2020-05-19,2020-04-01,Daniella Ribeiro PP / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/141354
LIBERADO,141193,6116,PL 890/2020,"Altera a Lei nº 10.406, de 10 de janeiro de 2002, que institui o Código Civil, para incluir na cobertura de seguros de vida óbitos decorrentes de epidemias ou pandemias, ainda que declaradas por autoridades competentes.","Votação da Emenda nº 22 - PLEN (Substitutivo) da Relatora ao Projeto de Lei nº 2113, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141193/votacoes#votacao_6116,Direito civil e processual civil,,,2020-05-20,2020-03-25,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141193
LIBERADO,141561,6117,PL 1886/2020,Institui o Certificado de Recebíveis da Educação (CRE) - Emergencial - em decorrência do estado de calamidade pública pela pandemia de COVID-19,"Votação da Emenda nº 28 - PLEN (Substitutivo) do Relator ao PL nº 1886, de 2020, ressalvado o destaque.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141561/votacoes#votacao_6117,Educação,,,2020-05-20,2020-04-15,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/141561
LIBERADO,140394,6118,MPV 918/2020,Cria funções de confiança destinadas à Polícia Federal e extingue cargos em comissão.,"Votação da MPV nº 918, de 2020, com Emendas, e Pressupostos de Relevância e Urgência, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140394/votacoes#votacao_6118,Administração pública: órgãos públicos,,,2020-05-25,2020-01-03,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140394
LIBERADO,142089,6119,PL 669/2019 (Substitutivo-CD),"Altera as Leis nºs 13.460, de 26 de junho de 2017, e 8.987, de 13 de fevereiro de 1995, para dispor sobre a interrupção e a religação ou o restabelecimento de serviços públicos.","Votação do Substitutivo da Câmara dos Deputados ao Projeto de Lei nº 669, de 2019, nos termos do parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142089/votacoes#votacao_6119,Defesa do consumidor,,,2020-05-25,2020-05-23,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142089
LIBERADO,141756,6120,PL 2324/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre uso compulsório de leitos privados disponíveis, de qualquer espécie, pelos entes federativos para a internação de pacientes acometidos de Síndrome Aguda Respiratória Grave ou com suspeita ou diagnóstico de COVID-19, e dá outras providências.","Votação do Projeto de Lei nº 2324, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141756/votacoes#votacao_6120,Saúde,,,2020-05-26,2020-04-30,Rogério Carvalho PT / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141756
SIM,141437,6121,PL 1543/2020,Autoriza a prorrogação de dívidas rurais em decorrência da pandemia do coronavírus (Covid-19).,"Votação do Projeto de Lei nº 1.543, de 2020 e Emendas, nos termos do parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141437/votacoes#votacao_6121,"Agricultura, pecuária e abastecimento",,,2020-05-26,2020-04-06,Mecias de Jesus REPUBLICANOS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/141437
LIBERADO,140424,6126,MPV 920/2020,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$892.000.000,00, para os fins que especifica.","Votação do Projeto de Lei de Conversão nº 14, de 2020, nos termos do parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140424/votacoes#votacao_6126,Crédito Extraordinário,,,2020-05-27,2020-01-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140424
LIBERADO,140423,6127,MPV 919/2020,Dispõe sobre o valor do salário mínimo a vigorar a partir de 1º de fevereiro de 2020.,"Votação do Projeto de Lei de Conversão nº 13, de 2020, e Pressupostos de Relevância e Urgência da MPV 919/2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140423/votacoes#votacao_6127,Política econômica e sistema financeiro,,,2020-05-27,2020-01-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140423
LIBERADO,140392,6122,MPV 917/2019,"Altera a Lei 13.146, de 6 de julho de 2015, que institui a Lei Brasileira de Inclusão da Pessoa com Deficiência - Estatuto da Pessoa com Deficiência.","Votação da Medida Provisória nº 917, de 2019, em conjunto com os Pressupostos de Relevância e Urgência.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140392/votacoes#votacao_6122,Direitos humanos e minorias,,,2020-05-28,2019-12-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140392
LIBERADO,141439,6123,PL 1545/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para autorizar as instituições de ensino mantidas pela União a produzir equipamentos e materiais para o combate ao surto.","Votação da Emenda nº 14 - PLEN ao Projeto de Lei nº 1545, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141439/votacoes#votacao_6123,Saúde,,,2020-05-28,2020-04-06,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/141439
LIBERADO,141840,6124,PL 2424/2020,"Dispõe sobre a concessão de linha especial de crédito para profissionais liberais, que atuem como pessoa física, durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020.","Votação da Emenda nº 21 - PLEN (Substitutivo) ao Projeto de Lei nº 2424, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141840/votacoes#votacao_6124,Política econômica e sistema financeiro,,,2020-05-28,2020-05-06,Eduardo Girão PODEMOS / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141840
LIBERADO,141840,6125,PL 2424/2020,"Dispõe sobre a concessão de linha especial de crédito para profissionais liberais, que atuem como pessoa física, durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020.","Votação do PL 2424, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141840/votacoes#votacao_6125,Política econômica e sistema financeiro,,,2020-05-28,2020-05-06,Eduardo Girão PODEMOS / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141840
LIBERADO,142088,6128,PL 1194/2020 (Substitutivo-CD),"Dispõe sobre o combate ao desperdício de alimentos e a doação de excedentes de alimentos para o consumo humano e para o consumo de cães e gatos, nas condições que especifica.","Votação do Substitutivo da Câmara dos Deputados ao PL 1.194/20, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142088/votacoes#votacao_6128,Desenvolvimento social e combate à fome,,,2020-06-02,2020-06-02,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142088
LIBERADO,141436,6129,PL 1542/2020,"Dispõe sobre a suspensão, pelo prazo que menciona, do ajuste anual dos preços de medicamentos e dos planos e seguros privados de assistência à saúde.","Votação da Emenda nº 47 - PLEN (Substitutivo) do Relator ao PL nº 1.542, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141436/votacoes#votacao_6129,Defesa do consumidor,,,2020-06-02,2020-04-06,Eduardo Braga MDB / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/141436
LIBERADO,142091,6130,PL 1291/2020,"Define como essenciais os serviços e as atividades abrangidos pelo inciso II do § 1º do art. 3º do Decreto nº 10.282, de 20 de março de 2020, relacionados às mulheres em situação de violência doméstica ou familiar, aos casos de suspeita ou confirmação de violência praticada contra idosos, crianças ou adolescentes, e estabelece a forma de cumprimento de medidas de combate e prevenção à violência doméstica e familiar previstas na Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), e no Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), durante a vigência da Lei n° 13.979, de 6 de fevereiro de 2020, ou durante a declaração de estado de emergência de caráter humanitário e sanitário em território nacional.","Votação da Emenda nº 17 - PLEN (Substitutivo) ao Projeto de Lei nº 1291, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142091/votacoes#votacao_6130,"Família, proteção a crianças, adolescentes, mulheres e idosos",,,2020-06-03,2020-05-27,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142091
LIBERADO,140096,6131,PL 6330/2019,"Altera a Lei n° 9.656, de 3 de junho de 1998 (Lei dos Planos de Saúde), para ampliar o acesso a tratamentos antineoplásicos domiciliares de uso oral pelos usuários de planos de assistência à saúde.","Votação do Projeto de Lei nº 6.330, de 2019, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140096/votacoes#votacao_6131,Saúde,,,2020-06-03,2019-12-09,Reguffe PODEMOS / DF,https://www25.senado.leg.br/web/atividade/materias/-/materia/140096
LIBERADO,142022,6132,PL 1562/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre a obrigatoriedade do uso de máscaras de proteção individual para circulação em espaços públicos e privados acessíveis ao público, em vias públicas e em transportes públicos durante a vigência das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19.","Votação da Emenda nº 29 - PLEN (Substitutivo) ao Projeto de Lei nº 1.562, de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142022/votacoes#votacao_6132,Saúde,,,2020-06-04,2020-06-04,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142022
LIBERADO,142136,6133,PL 1075/2020,"Dispõe sobre ações emergenciais destinadas ao setor cultural a serem adotadas durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020; e dá outras providências.","Votação do Projeto de Lei nº 1.075, de 2020 e Emendas, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142136/votacoes#votacao_6133,Arte e cultura,,,2020-06-04,2020-05-27,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142136
LIBERADO,141375,6134,MPV 936/2020,"Institui o Programa Emergencial de Manutenção do Emprego e da Renda e dispõe sobre medidas trabalhistas complementares para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, e dá outras providências.","Votação da impugnação do art. 32 do Projeto de Lei de Conversão nº 15, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141375/votacoes#votacao_6134,Trabalho e emprego,,,2020-06-16,2020-04-01,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/141375
LIBERADO,141375,6135,MPV 936/2020,"Institui o Programa Emergencial de Manutenção do Emprego e da Renda e dispõe sobre medidas trabalhistas complementares para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, e dá outras providências.","Votação do PLV nº 15, de 2020, nos termos do Parecer, e Pressupostos de Relevância e Urgência da MPV 936/2020",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141375/votacoes#votacao_6135,Trabalho e emprego,,,2020-06-16,2020-04-01,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/141375
LIBERADO,141368,6141,PL 1328/2020,"Altera-se a Lei n 10.820, de 17 de dezembro de 2003, que dispõe sobre a autorização para desconto de prestações em folha de pagamento, com suspensão temporária de pagamentos das prestações das operações de créditos consignados em benefícios previdenciários, enquanto persistir à emergência de saúde pública de importância nacional em decorrência da Infecção Humana pelo coronavírus (COVID19)","Votação da Emenda nº 37 - PLEN(Substitutivo) ao Projeto de Lei nº 1.328 de 2020, ressalvados os destaques.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141368/votacoes#votacao_6141,Política econômica e sistema financeiro,,,2020-06-18,2020-04-01,Otto Alencar PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141368
LIBERADO,141368,6142,PL 1328/2020,"Altera-se a Lei n 10.820, de 17 de dezembro de 2003, que dispõe sobre a autorização para desconto de prestações em folha de pagamento, com suspensão temporária de pagamentos das prestações das operações de créditos consignados em benefícios previdenciários, enquanto persistir à emergência de saúde pública de importância nacional em decorrência da Infecção Humana pelo coronavírus (COVID19)","Votação da Emenda nº 14 - PLEN ao Projeto de Lei nº 1.328 de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141368/votacoes#votacao_6142,Política econômica e sistema financeiro,,,2020-06-18,2020-04-01,Otto Alencar PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141368
LIBERADO,141368,6143,PL 1328/2020,"Altera-se a Lei n 10.820, de 17 de dezembro de 2003, que dispõe sobre a autorização para desconto de prestações em folha de pagamento, com suspensão temporária de pagamentos das prestações das operações de créditos consignados em benefícios previdenciários, enquanto persistir à emergência de saúde pública de importância nacional em decorrência da Infecção Humana pelo coronavírus (COVID19)","Votação da Emenda nº 10 - PLEN ao Projeto de Lei nº 1.328 de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141368/votacoes#votacao_6143,Política econômica e sistema financeiro,,,2020-06-18,2020-04-01,Otto Alencar PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141368
LIBERADO,142016,6136,PEC 18/2020,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias (ADCT) para dispor sobre o adiamento das eleições municipais para Prefeito, Vice-Prefeito e Vereador, previstas para 4 de outubro de 2020, para o dia 6 de dezembro do mesmo ano, em decorrência das medidas para o enfrentamento da pandemia da Covid-19 declarada pela Organização Mundial da Saúde.","Votação da Emenda nº 36 - PLEN (Substitutivo) do Relator à PEC nº 18/2020, ressalvados os destaques (1º Turno).",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142016/votacoes#votacao_6136,Direito eleitoral e partidos políticos,,,2020-06-23,2020-05-19,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/142016
LIBERADO,142016,6137,PEC 18/2020,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias (ADCT) para dispor sobre o adiamento das eleições municipais para Prefeito, Vice-Prefeito e Vereador, previstas para 4 de outubro de 2020, para o dia 6 de dezembro do mesmo ano, em decorrência das medidas para o enfrentamento da pandemia da Covid-19 declarada pela Organização Mundial da Saúde.","Votação da Emenda nº 22 - PLEN à Proposta de Emenda à Constituição nº 18, de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142016/votacoes#votacao_6137,Direito eleitoral e partidos políticos,,,2020-06-23,2020-05-19,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/142016
LIBERADO,142016,6138,PEC 18/2020,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias (ADCT) para dispor sobre o adiamento das eleições municipais para Prefeito, Vice-Prefeito e Vereador, previstas para 4 de outubro de 2020, para o dia 6 de dezembro do mesmo ano, em decorrência das medidas para o enfrentamento da pandemia da Covid-19 declarada pela Organização Mundial da Saúde.","Votação da Emenda nº 5 - PLEN à Proposta de Emenda à Constituição nº 18, de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142016/votacoes#votacao_6138,Direito eleitoral e partidos políticos,,,2020-06-23,2020-05-19,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/142016
LIBERADO,142016,6139,PEC 18/2020,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias (ADCT) para dispor sobre o adiamento das eleições municipais para Prefeito, Vice-Prefeito e Vereador, previstas para 4 de outubro de 2020, para o dia 6 de dezembro do mesmo ano, em decorrência das medidas para o enfrentamento da pandemia da Covid-19 declarada pela Organização Mundial da Saúde.","Votação da Proposta de Emenda à Constituição nº 18, de 2020 (2º Turno).",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142016/votacoes#votacao_6139,Direito eleitoral e partidos políticos,,,2020-06-23,2020-05-19,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/142016
LIBERADO,141346,6140,MPV 932/2020,Altera as alíquotas de contribuição aos serviços sociais autônomos que especifica e dá outras providências.,"Votação da Impugnação dos arts. 3º e 4º do Projeto de Lei de Conversão nº 17, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141346/votacoes#votacao_6140,Tributação,,,2020-06-23,2020-03-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/141346
LIBERADO,140534,6144,PL 4162/2019,"Atualiza o marco legal do saneamento básico e altera a Lei nº 9.984, de 17 de julho de 2000, para atribuir à Agência Nacional de Águas e Saneamento Básico (ANA) competência para editar normas de referência sobre o serviço de saneamento; a Lei nº 10.768, de 19 de novembro de 2003, para alterar as atribuições do cargo de Especialista em Recursos Hídricos e Saneamento Básico; a Lei nº 11.107, de 6 de abril de 2005, para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal; a Lei nº 11.445, de 5 de janeiro de 2007, para aprimorar as condições estruturais do saneamento básico no País; a Lei nº 12.305, de 2 de agosto de 2010, para tratar dos prazos para a disposição final ambientalmente adequada dos rejeitos; a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões; e a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados.","Votação do Projeto de Lei nº 4162, de 2019, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140534/votacoes#votacao_6144,Recursos hídricos,,,2020-06-24,2020-03-04,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140534
LIBERADO,140850,6145,MPV 923/2020,"Altera a Lei nº 5.768, de 20 de dezembro de 1971, que dispõe sobre a distribuição gratuita de prêmios, mediante sorteio, vale-brinde ou concurso, a título de propaganda, e estabelece normas de proteção à poupança popular.","Votação do PLV nº 16/2020 e Pressupostos de Relevância e Urgência da MPV nº 923/2020, ressalvados os destaques.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140850/votacoes#votacao_6145,Defesa do consumidor,,,2020-06-25,2020-03-03,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140850
LIBERADO,140850,6146,MPV 923/2020,"Altera a Lei nº 5.768, de 20 de dezembro de 1971, que dispõe sobre a distribuição gratuita de prêmios, mediante sorteio, vale-brinde ou concurso, a título de propaganda, e estabelece normas de proteção à poupança popular.","Votação da Emenda nº 41 à Medida Provisória nº 923, de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140850/votacoes#votacao_6146,Defesa do consumidor,,,2020-06-25,2020-03-03,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140850
LIBERADO,141944,6147,PL 2630/2020,"Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.","Votação da Emenda 153 (Subst.) ao PL 2630/2020, com os ajustes propostos pelo Relator, ressalvados os destaques.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141944/votacoes#votacao_6147,"Ciência, tecnologia e informática",,,2020-06-30,2020-05-13,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141944
LIBERADO,141944,6148,PL 2630/2020,"Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.","Votação da Emenda nº 142 - PLEN ao Projeto de Lei nº 2.630, de 2020, destacada.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141944/votacoes#votacao_6148,"Ciência, tecnologia e informática",,,2020-06-30,2020-05-13,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141944
LIBERADO,141944,6149,PL 2630/2020,"Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.","Votação do Art. 10 do Substitutivo ao Projeto de Lei nº 2.630, de 2020, destacado.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141944/votacoes#votacao_6149,"Ciência, tecnologia e informática",,,2020-06-30,2020-05-13,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141944
LIBERADO,141309,6150,MPV 931/2020,"Altera a Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil, a Lei nº 5.764, de 16 de dezembro de 1971, e a Lei nº 6.404, de 15 de dezembro de 1976, e dá outras providências.",Votação do Projeto de Lei de Conversão nº 19 de 2020 e Pressupostos de Relevância e Urgência da MPV nº 931/2020.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141309/votacoes#votacao_6150,Direito comercial e econômico,,,2020-07-02,2020-03-30,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/141309
LIBERADO,142085,6151,PL 1826/2020,"Dispõe sobre compensação financeira a ser paga pela União aos profissionais e trabalhadores de saúde que, durante o período de emergência de saúde pública de importância nacional decorrente da disseminação do novo coronavírus (SARS-CoV-2), por terem trabalhado no atendimento direto a pacientes acometidos pela Covid-19, ou realizado visitas domiciliares em determinado período de tempo, no caso de agentes comunitários de saúde ou de combate a endemias, tornarem-se permanentemente incapacitados para o trabalho, ou ao seu cônjuge ou companheiro, aos seus dependentes e aos seus herdeiros necessários, em caso de óbito; e altera a Lei nº 605, de 5 de janeiro de 1949.","Votação do Projeto de Lei nº 1.826 de 2020, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142085/votacoes#votacao_6151,Previdência social,,,2020-07-07,2020-07-01,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/142085
