ano_materia,autoria_texto,casa,id_principal,id_documento,data_texto,descricao_identificacao_materia,descricao_objetivo_processo,descricao_subtipo_materia,descricao_texto,descricao_tipo_texto,formato_texto,identificacao_comissao_codigo_comissao,identificacao_comissao_nome_casa_comissao,identificacao_comissao_nome_comissao,identificacao_comissao_sigla_casa_comissao,identificacao_comissao_sigla_comissao,indicador_tramitando,nome_casa_identificacao_materia,numero_emenda,numero_materia,sigla_casa_identificacao_materia,sigla_subtipo_materia,tipo_documento,url_texto
2019,Senador Roberto Rocha (PSDB/MA),senado,136371,7964256,2019-06-11,PL 2362/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF193806866250,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7964256
2019,Presidente do Senado Federal: Senador Antonio Anastasia (PSDB/MG),senado,136371,7990505,2019-08-14,PL 2362/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990505
2019,"Senador Flávio Bolsonaro (PSL/RJ), Senador Marcio Bittar (MDB/AC)",senado,136371,7989965,2019-08-14,PL 2362/2019,Iniciadora,PROJETO DE LEI,RQS 690/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7989965
2019,Senado Federal,senado,136371,7991139,2019-08-15,PL 2362/2019,Iniciadora,PROJETO DE LEI,Avulso de requerimento,Avulso de requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7991139
2019,"Senador Plínio Valério (PSDB/AM), Senador Alessandro Vieira (CIDADANIA/SE), Senador Alvaro Dias (PODEMOS/PR), Senador Arolde de Oliveira (PSD/RJ), Senador Carlos Viana (PSD/MG), Senador Confúcio Moura (MDB/RO), Senador Eduardo Girão (PODEMOS/CE), Senador Elmano Férrer (PODEMOS/PI), Senador Esperidião Amin (PP/SC), Senador Flávio Bolsonaro (PSL/RJ), Senador Jayme Campos (DEM/MT), Senador Jorge Kajuru (CIDADANIA/GO), Senadora Juíza Selma (PODEMOS/MT), Senador Lasier Martins (PODEMOS/RS), Senadora Leila Barros (PSB/DF), Senador Lucas Barreto (PSD/AP), Senador Luis Carlos Heinze (PP/RS), Senadora Mailza Gomes (PP/AC), Senador Major Olimpio (PSL/SP), Senador Marcio Bittar (MDB/AC), Senador Marcos do Val (PODEMOS/ES), Senadora Maria do Carmo Alves (DEM/SE), Senador Mecias de Jesus (REPUBLICANOS/RR), Senador Omar Aziz (PSD/AM), Senador Oriovisto Guimarães (PODEMOS/PR), Senador Reguffe (PODEMOS/DF), Senador Roberto Rocha (PSDB/MA), Senador Rodrigo Cunha (PSDB/AL), Senadora Soraya Thronicke (PSL/MS), Senador Styvenson Valentim (PODEMOS/RN), Senador Vanderlan Cardoso (PP/GO)",senado,139705,8035530,2019-11-05,RQS 993/2019,NA,REQUERIMENTO,RQS 993/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00993,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8035530
2019,Senado Federal,senado,139705,8035685,2019-11-06,RQS 993/2019,NA,REQUERIMENTO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00993,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8035685
2019,Senado Federal,senado,137294,7965654,2019-06-12,PL 3511/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7965654
2019,Senador Luis Carlos Heinze (PP/RS),senado,137294,7962288,2019-06-12,PL 3511/2019,Iniciadora,PROJETO DE LEI,PL 3511/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7962288
2019,Senador Fabiano Contarato (REDE/ES),senado,137294,7968169,2019-06-19,PL 3511/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF198694339376,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7968169
2019,Presidente do Senado Federal: Senador Elmano Férrer (PODEMOS/PI),senado,137294,7968306,2019-06-19,PL 3511/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7968306
2019,Senador Luis Carlos Heinze (PP/RS),senado,137294,7972333,2019-06-28,PL 3511/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF193406185633,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7972333
2019,Presidente do Senado Federal,senado,137294,7972645,2019-07-01,PL 3511/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7972645
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,137294,7999854,2019-08-29,PL 3511/2019,Iniciadora,PROJETO DE LEI,EMENDA 1 - PL 3511/2019,Emenda,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7999854
2019,Senador Sérgio Petecão (PSD/AC),senado,137294,8047984,2019-11-25,PL 3511/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF194952783370,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8047984
2019,Senador Sérgio Petecão (PSD/AC),senado,137294,8048020,2019-11-25,PL 3511/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF197672289135,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8048020
2019,Senador Sérgio Petecão (PSD/AC),senado,137294,8048335,2019-11-26,PL 3511/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF194682509747,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,03511,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8048335
