casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
camara,2236840,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236840,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236840,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236840,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236840,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236761,Pré-Construção,,NA,NA,camara,FALSE
camara,2236761,Construção,Comissões,NA,NA,camara,FALSE
camara,2236761,Construção,Plenário,NA,NA,camara,FALSE
camara,2236761,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236761,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236761,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236761,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236761,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236761,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236761,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236761,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236893,Pré-Construção,,NA,NA,camara,FALSE
camara,2236893,Construção,Comissões,NA,NA,camara,FALSE
camara,2236893,Construção,Plenário,NA,NA,camara,FALSE
camara,2236893,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236893,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236893,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236893,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236893,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236893,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236893,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236893,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236958,Pré-Construção,,NA,NA,camara,FALSE
camara,2236958,Construção,Comissões,NA,NA,camara,FALSE
camara,2236958,Construção,Plenário,NA,NA,camara,FALSE
camara,2236958,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236958,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236958,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236958,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236958,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236958,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236958,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236958,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236932,Pré-Construção,,NA,NA,camara,FALSE
camara,2236932,Construção,Comissões,NA,NA,camara,FALSE
camara,2236932,Construção,Plenário,NA,NA,camara,FALSE
camara,2236932,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236932,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236932,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236932,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236932,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236932,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236932,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236932,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236959,Pré-Construção,,NA,NA,camara,FALSE
camara,2236959,Construção,Comissões,NA,NA,camara,FALSE
camara,2236959,Construção,Plenário,NA,NA,camara,FALSE
camara,2236959,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236959,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236959,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236959,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236959,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236959,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236959,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236959,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236896,Pré-Construção,,NA,NA,camara,FALSE
camara,2236896,Construção,Comissões,NA,NA,camara,FALSE
camara,2236896,Construção,Plenário,NA,NA,camara,FALSE
camara,2236896,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236896,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236896,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236896,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236896,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236896,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236896,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236896,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237177,Pré-Construção,,NA,NA,camara,FALSE
camara,2237177,Construção,Comissões,NA,NA,camara,FALSE
camara,2237177,Construção,Plenário,NA,NA,camara,FALSE
camara,2237177,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237177,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237177,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237177,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237177,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237177,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237177,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237177,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237205,Pré-Construção,,NA,NA,camara,FALSE
camara,2237205,Construção,Comissões,NA,NA,camara,FALSE
camara,2237205,Construção,Plenário,NA,NA,camara,FALSE
camara,2237205,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237205,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237205,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237205,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237205,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237205,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237205,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237205,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237192,Pré-Construção,,NA,NA,camara,FALSE
camara,2237192,Construção,Comissões,NA,NA,camara,FALSE
camara,2237192,Construção,Plenário,NA,NA,camara,FALSE
camara,2237192,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237192,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237192,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237192,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237192,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237192,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237192,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237192,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237358,Pré-Construção,,NA,NA,camara,FALSE
camara,2237358,Construção,Comissões,NA,NA,camara,FALSE
camara,2237358,Construção,Plenário,NA,NA,camara,FALSE
camara,2237358,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237358,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237358,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237358,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237358,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237358,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237358,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237358,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237764,Pré-Construção,,NA,NA,camara,FALSE
camara,2237764,Construção,Comissões,NA,NA,camara,FALSE
camara,2237764,Construção,Plenário,NA,NA,camara,FALSE
camara,2237764,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237764,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237764,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237764,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237764,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237764,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237764,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237764,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237766,Pré-Construção,,NA,NA,camara,FALSE
camara,2237766,Construção,Comissões,NA,NA,camara,FALSE
camara,2237766,Construção,Plenário,NA,NA,camara,FALSE
camara,2237766,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237766,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237766,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237766,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237766,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237766,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237766,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237766,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237825,Pré-Construção,,NA,NA,camara,FALSE
camara,2237825,Construção,Comissões,NA,NA,camara,FALSE
camara,2237825,Construção,Plenário,NA,NA,camara,FALSE
camara,2237825,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237825,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237825,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237825,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237825,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237825,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237825,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237825,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2238163,Pré-Construção,,NA,NA,camara,FALSE
camara,2238163,Construção,Comissões,NA,NA,camara,FALSE
camara,2238163,Construção,Plenário,NA,NA,camara,FALSE
camara,2238163,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2238163,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2238163,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2238163,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2238163,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2238163,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2238163,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2238163,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2238417,Pré-Construção,,NA,NA,camara,FALSE
camara,2238417,Construção,Comissões,NA,NA,camara,FALSE
camara,2238417,Construção,Plenário,NA,NA,camara,FALSE
camara,2238417,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2238417,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2238417,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2238417,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2238417,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2238417,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2238417,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2238417,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2238675,Pré-Construção,,NA,NA,camara,FALSE
camara,2238675,Construção,Comissões,NA,NA,camara,FALSE
camara,2238675,Construção,Plenário,NA,NA,camara,FALSE
camara,2238675,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2238675,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2238675,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2238675,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2238675,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2238675,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2238675,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2238675,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2241699,Pré-Construção,,NA,NA,camara,FALSE
camara,2241699,Construção,Comissões,NA,NA,camara,FALSE
camara,2241699,Construção,Plenário,NA,NA,camara,FALSE
camara,2241699,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2241699,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2241699,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2241699,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2241699,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2241699,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2241699,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2241699,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2249957,Pré-Construção,,NA,NA,camara,FALSE
camara,2249957,Construção,Comissões,NA,NA,camara,FALSE
camara,2249957,Construção,Plenário,NA,NA,camara,FALSE
camara,2249957,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2249957,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2249957,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2249957,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2249957,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2249957,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2249957,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2249957,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2250646,Pré-Construção,,NA,NA,camara,FALSE
camara,2250646,Construção,Comissões,NA,NA,camara,FALSE
camara,2250646,Construção,Plenário,NA,NA,camara,FALSE
camara,2250646,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2250646,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2250646,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2250646,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2250646,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2250646,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2250646,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2250646,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2250702,Pré-Construção,,NA,NA,camara,FALSE
camara,2250702,Construção,Comissões,NA,NA,camara,FALSE
camara,2250702,Construção,Plenário,NA,NA,camara,FALSE
camara,2250702,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2250702,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2250702,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2250702,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2250702,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2250702,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2250702,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2250702,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252113,Pré-Construção,,NA,NA,camara,FALSE
camara,2252113,Construção,Comissões,NA,NA,camara,FALSE
camara,2252113,Construção,Plenário,NA,NA,camara,FALSE
camara,2252113,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252113,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252113,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252113,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252113,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252113,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252113,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252113,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252052,Pré-Construção,,NA,NA,camara,FALSE
camara,2252052,Construção,Comissões,NA,NA,camara,FALSE
camara,2252052,Construção,Plenário,NA,NA,camara,FALSE
camara,2252052,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252052,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252052,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252052,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252052,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252052,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252052,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252052,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252159,Pré-Construção,,NA,NA,camara,FALSE
camara,2252159,Construção,Comissões,NA,NA,camara,FALSE
camara,2252159,Construção,Plenário,NA,NA,camara,FALSE
camara,2252159,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252159,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252159,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252159,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252159,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252159,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252159,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252159,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252799,Pré-Construção,,NA,NA,camara,FALSE
camara,2252799,Construção,Comissões,NA,NA,camara,FALSE
camara,2252799,Construção,Plenário,NA,NA,camara,FALSE
camara,2252799,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252799,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252799,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252799,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252799,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252799,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252799,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252799,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252619,Pré-Construção,,NA,NA,camara,FALSE
camara,2252619,Construção,Comissões,NA,NA,camara,FALSE
camara,2252619,Construção,Plenário,NA,NA,camara,FALSE
camara,2252619,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252619,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252619,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252619,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252619,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252619,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252619,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252619,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252883,Pré-Construção,,NA,NA,camara,FALSE
camara,2252883,Construção,Comissões,NA,NA,camara,FALSE
camara,2252883,Construção,Plenário,NA,NA,camara,FALSE
camara,2252883,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252883,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252883,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252883,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252883,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252883,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252883,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252883,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2253313,Pré-Construção,,NA,NA,camara,FALSE
camara,2253313,Construção,Comissões,NA,NA,camara,FALSE
camara,2253313,Construção,Plenário,NA,NA,camara,FALSE
camara,2253313,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2253313,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2253313,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2253313,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2253313,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2253313,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2253313,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2253313,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2254013,Pré-Construção,,NA,NA,camara,FALSE
camara,2254013,Construção,Comissões,NA,NA,camara,FALSE
camara,2254013,Construção,Plenário,NA,NA,camara,FALSE
camara,2254013,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2254013,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2254013,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2254013,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2254013,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2254013,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2254013,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2254013,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2254012,Pré-Construção,,NA,NA,camara,FALSE
camara,2254012,Construção,Comissões,NA,NA,camara,FALSE
camara,2254012,Construção,Plenário,NA,NA,camara,FALSE
camara,2254012,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2254012,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2254012,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2254012,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2254012,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2254012,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2254012,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2254012,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2256399,Pré-Construção,,NA,NA,camara,FALSE
camara,2256399,Construção,Comissões,NA,NA,camara,FALSE
camara,2256399,Construção,Plenário,NA,NA,camara,FALSE
camara,2256399,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2256399,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2256399,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2256399,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2256399,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2256399,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2256399,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2256399,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259427,Pré-Construção,,NA,NA,camara,FALSE
camara,2259427,Construção,Comissões,NA,NA,camara,FALSE
camara,2259427,Construção,Plenário,NA,NA,camara,FALSE
camara,2259427,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259427,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259427,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259427,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259427,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259427,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259427,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259427,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259673,Pré-Construção,,NA,NA,camara,FALSE
camara,2259673,Construção,Comissões,NA,NA,camara,FALSE
camara,2259673,Construção,Plenário,NA,NA,camara,FALSE
camara,2259673,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259673,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259673,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259673,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259673,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259673,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259673,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259673,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259680,Pré-Construção,,NA,NA,camara,FALSE
camara,2259680,Construção,Comissões,NA,NA,camara,FALSE
camara,2259680,Construção,Plenário,NA,NA,camara,FALSE
camara,2259680,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259680,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259680,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259680,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259680,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259680,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259680,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259680,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259684,Pré-Construção,,NA,NA,camara,FALSE
camara,2259684,Construção,Comissões,NA,NA,camara,FALSE
camara,2259684,Construção,Plenário,NA,NA,camara,FALSE
camara,2259684,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259684,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259684,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259684,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259684,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259684,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259684,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259684,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259776,Pré-Construção,,NA,NA,camara,FALSE
camara,2259776,Construção,Comissões,NA,NA,camara,FALSE
camara,2259776,Construção,Plenário,NA,NA,camara,FALSE
camara,2259776,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259776,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259776,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259776,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259776,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259776,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259776,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259776,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259770,Pré-Construção,,NA,NA,camara,FALSE
camara,2259770,Construção,Comissões,NA,NA,camara,FALSE
camara,2259770,Construção,Plenário,NA,NA,camara,FALSE
camara,2259770,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259770,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259770,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259770,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259770,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259770,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259770,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259770,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259826,Pré-Construção,,NA,NA,camara,FALSE
camara,2259826,Construção,Comissões,NA,NA,camara,FALSE
camara,2259826,Construção,Plenário,NA,NA,camara,FALSE
camara,2259826,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259826,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259826,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259826,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259826,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259826,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259826,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259826,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2260412,Pré-Construção,,NA,NA,camara,FALSE
camara,2260412,Construção,Comissões,NA,NA,camara,FALSE
camara,2260412,Construção,Plenário,NA,NA,camara,FALSE
camara,2260412,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2260412,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2260412,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2260412,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2260412,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2260412,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2260412,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2260412,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2260423,Pré-Construção,,NA,NA,camara,FALSE
camara,2260423,Construção,Comissões,NA,NA,camara,FALSE
